y_idx,n_pre_struct,n_pre_weighted,max_weight,col_entropy,col_sum
690,60,60,2.500000e-01,1.680777,9.523810e-01
691,60,60,5.000000e-01,1.680777,1.904762e+00
692,60,60,2.500000e-01,1.404093,8.095238e-01
693,60,60,1.250000e-01,1.680777,4.761905e-01
694,60,60,6.250000e-02,1.680777,2.380952e-01
695,60,60,5.000000e-01,1.404093,1.619048e+00
696,60,60,2.500000e-01,1.680777,9.523810e-01
697,60,60,5.000000e-01,1.680777,1.904762e+00
698,60,60,2.500000e-01,1.404093,8.095238e-01
699,60,60,1.250000e-01,1.680777,4.761905e-01
700,60,60,6.250000e-02,1.680777,2.380952e-01
701,60,60,5.000000e-01,1.404093,1.619048e+00
702,60,60,2.500000e-01,1.680777,9.523810e-01
703,60,60,5.000000e-01,1.680777,1.904762e+00
704,60,60,2.500000e-01,1.404093,8.095238e-01
705,60,60,1.250000e-01,1.680777,4.761905e-01
706,60,60,6.250000e-02,1.680777,2.380952e-01
707,60,60,5.000000e-01,1.404093,1.619048e+00
708,60,60,2.500000e-01,1.680777,9.523810e-01
709,60,60,5.000000e-01,1.680777,1.904762e+00
710,60,60,2.500000e-01,1.404093,8.095238e-01
711,60,60,1.250000e-01,1.680777,4.761905e-01
712,60,60,6.250000e-02,1.680777,2.380952e-01
713,60,60,5.000000e-01,1.404093,1.619048e+00
714,60,60,2.500000e-01,1.680777,9.523810e-01
715,60,60,5.000000e-01,1.680777,1.904762e+00
716,60,60,2.500000e-01,1.404093,8.095238e-01
717,60,60,1.250000e-01,1.680777,4.761905e-01
718,60,60,6.250000e-02,1.680777,2.380952e-01
719,60,60,5.000000e-01,1.404093,1.619048e+00
720,60,60,2.500000e-01,1.680777,9.523810e-01
721,60,60,5.000000e-01,1.680777,1.904762e+00
722,60,60,2.500000e-01,1.404093,8.095238e-01
723,60,60,1.250000e-01,1.680777,4.761905e-01
724,60,60,6.250000e-02,1.680777,2.380952e-01
725,60,60,5.000000e-01,1.404093,1.619048e+00
726,60,60,2.500000e-01,1.680777,9.523810e-01
727,60,60,5.000000e-01,1.680777,1.904762e+00
728,60,60,2.500000e-01,1.404093,8.095238e-01
729,60,60,1.250000e-01,1.680777,4.761905e-01
730,60,60,6.250000e-02,1.680777,2.380952e-01
731,60,60,5.000000e-01,1.404093,1.619048e+00
732,60,60,2.500000e-01,1.680777,9.523810e-01
733,60,60,5.000000e-01,1.680777,1.904762e+00
734,60,60,2.500000e-01,1.404093,8.095238e-01
735,60,60,1.250000e-01,1.680777,4.761905e-01
736,60,60,6.250000e-02,1.680777,2.380952e-01
737,60,60,5.000000e-01,1.404093,1.619048e+00
738,60,60,2.500000e-01,1.680777,9.523810e-01
739,60,60,5.000000e-01,1.680777,1.904762e+00
740,60,60,2.500000e-01,1.404093,8.095238e-01
741,60,60,1.250000e-01,1.680777,4.761905e-01
742,60,60,6.250000e-02,1.680777,2.380952e-01
743,60,60,5.000000e-01,1.404093,1.619048e+00
744,60,60,2.500000e-01,1.680777,9.523810e-01
745,60,60,5.000000e-01,1.680777,1.904762e+00
746,60,60,2.500000e-01,1.404093,8.095238e-01
747,60,60,1.250000e-01,1.680777,4.761905e-01
748,60,60,6.250000e-02,1.680777,2.380952e-01
749,60,60,5.000000e-01,1.404093,1.619048e+00
750,60,60,2.500000e-01,1.680777,9.523810e-01
751,60,60,5.000000e-01,1.680777,1.904762e+00
752,60,60,2.500000e-01,1.404093,8.095238e-01
753,60,60,1.250000e-01,1.680777,4.761905e-01
754,60,60,6.250000e-02,1.680777,2.380952e-01
755,60,60,5.000000e-01,1.404093,1.619048e+00
756,60,60,2.500000e-01,1.680777,9.523810e-01
757,60,60,5.000000e-01,1.680777,1.904762e+00
758,60,60,2.500000e-01,1.404093,8.095238e-01
759,60,60,1.250000e-01,1.680777,4.761905e-01
760,60,60,6.250000e-02,1.680777,2.380952e-01
761,60,60,5.000000e-01,1.404093,1.619048e+00
762,60,60,2.500000e-01,1.680777,9.523810e-01
763,60,60,5.000000e-01,1.680777,1.904762e+00
764,60,60,2.500000e-01,1.404093,8.095238e-01
765,60,60,1.250000e-01,1.680777,4.761905e-01
766,60,60,6.250000e-02,1.680777,2.380952e-01
767,60,60,5.000000e-01,1.404093,1.619048e+00
768,60,60,2.500000e-01,1.680777,9.523810e-01
769,60,60,5.000000e-01,1.680777,1.904762e+00
770,60,60,2.500000e-01,1.404093,8.095238e-01
771,60,60,1.250000e-01,1.680777,4.761905e-01
772,60,60,6.250000e-02,1.680777,2.380952e-01
773,60,60,5.000000e-01,1.404093,1.619048e+00
774,60,60,2.500000e-01,1.680777,9.523810e-01
775,60,60,5.000000e-01,1.680777,1.904762e+00
776,60,60,2.500000e-01,1.404093,8.095238e-01
777,60,60,1.250000e-01,1.680777,4.761905e-01
778,60,60,6.250000e-02,1.680777,2.380952e-01
779,60,60,5.000000e-01,1.404093,1.619048e+00
780,60,60,2.500000e-01,1.680777,9.523810e-01
781,60,60,5.000000e-01,1.680777,1.904762e+00
782,60,60,2.500000e-01,1.404093,8.095238e-01
783,60,60,1.250000e-01,1.680777,4.761905e-01
784,60,60,6.250000e-02,1.680777,2.380952e-01
785,60,60,5.000000e-01,1.404093,1.619048e+00
786,60,60,2.500000e-01,1.680777,9.523810e-01
787,60,60,5.000000e-01,1.680777,1.904762e+00
788,60,60,2.500000e-01,1.404093,8.095238e-01
789,60,60,1.250000e-01,1.680777,4.761905e-01
790,60,60,6.250000e-02,1.680777,2.380952e-01
791,60,60,5.000000e-01,1.404093,1.619048e+00
792,60,60,2.500000e-01,1.680777,9.523810e-01
793,60,60,5.000000e-01,1.680777,1.904762e+00
794,60,60,2.500000e-01,1.404093,8.095238e-01
795,60,60,1.250000e-01,1.680777,4.761905e-01
796,60,60,6.250000e-02,1.680777,2.380952e-01
797,60,60,5.000000e-01,1.404093,1.619048e+00
798,60,60,2.500000e-01,1.680777,9.523810e-01
799,60,60,5.000000e-01,1.680777,1.904762e+00
800,60,60,2.500000e-01,1.404093,8.095238e-01
801,60,60,1.250000e-01,1.680777,4.761905e-01
802,60,60,6.250000e-02,1.680777,2.380952e-01
803,60,60,5.000000e-01,1.404093,1.619048e+00
804,60,60,2.500000e-01,1.680777,9.523810e-01
805,60,60,5.000000e-01,1.680777,1.904762e+00
806,60,60,2.500000e-01,1.404093,8.095238e-01
807,60,60,1.250000e-01,1.680777,4.761905e-01
808,60,60,6.250000e-02,1.680777,2.380952e-01
809,60,60,5.000000e-01,1.404093,1.619048e+00
810,60,60,2.500000e-01,1.680777,9.523810e-01
811,60,60,5.000000e-01,1.680777,1.904762e+00
812,60,60,2.500000e-01,1.404093,8.095238e-01
813,60,60,1.250000e-01,1.680777,4.761905e-01
814,60,60,6.250000e-02,1.680777,2.380952e-01
815,60,60,5.000000e-01,1.404093,1.619048e+00
816,60,60,2.500000e-01,1.680777,9.523810e-01
817,60,60,5.000000e-01,1.680777,1.904762e+00
818,60,60,2.500000e-01,1.404093,8.095238e-01
819,60,60,1.250000e-01,1.680777,4.761905e-01
820,60,60,6.250000e-02,1.680777,2.380952e-01
821,60,60,5.000000e-01,1.404093,1.619048e+00
822,60,60,2.500000e-01,1.680777,9.523810e-01
823,60,60,5.000000e-01,1.680777,1.904762e+00
824,60,60,2.500000e-01,1.404093,8.095238e-01
825,60,60,1.250000e-01,1.680777,4.761905e-01
826,60,60,6.250000e-02,1.680777,2.380952e-01
827,60,60,5.000000e-01,1.404093,1.619048e+00
828,60,60,2.500000e-01,1.680777,9.523810e-01
829,60,60,5.000000e-01,1.680777,1.904762e+00
830,60,60,2.500000e-01,1.404093,8.095238e-01
831,60,60,1.250000e-01,1.680777,4.761905e-01
832,60,60,6.250000e-02,1.680777,2.380952e-01
833,60,60,5.000000e-01,1.404093,1.619048e+00
834,60,60,2.500000e-01,1.680777,9.523810e-01
835,60,60,5.000000e-01,1.680777,1.904762e+00
836,60,60,2.500000e-01,1.404093,8.095238e-01
837,60,60,1.250000e-01,1.680777,4.761905e-01
838,60,60,6.250000e-02,1.680777,2.380952e-01
839,60,60,5.000000e-01,1.404093,1.619048e+00
840,60,60,2.500000e-01,1.680777,9.523810e-01
841,60,60,5.000000e-01,1.680777,1.904762e+00
842,60,60,2.500000e-01,1.404093,8.095238e-01
843,60,60,1.250000e-01,1.680777,4.761905e-01
844,60,60,6.250000e-02,1.680777,2.380952e-01
845,60,60,5.000000e-01,1.404093,1.619048e+00
846,60,60,2.500000e-01,1.680777,9.523810e-01
847,60,60,5.000000e-01,1.680777,1.904762e+00
848,60,60,2.500000e-01,1.404093,8.095238e-01
849,60,60,1.250000e-01,1.680777,4.761905e-01
850,60,60,6.250000e-02,1.680777,2.380952e-01
851,60,60,5.000000e-01,1.404093,1.619048e+00
852,60,60,2.500000e-01,1.680777,9.523810e-01
853,60,60,5.000000e-01,1.680777,1.904762e+00
854,60,60,2.500000e-01,1.404093,8.095238e-01
855,60,60,1.250000e-01,1.680777,4.761905e-01
856,60,60,6.250000e-02,1.680777,2.380952e-01
857,60,60,5.000000e-01,1.404093,1.619048e+00
858,60,60,2.500000e-01,1.680777,9.523810e-01
859,60,60,5.000000e-01,1.680777,1.904762e+00
860,60,60,2.500000e-01,1.404093,8.095238e-01
861,60,60,1.250000e-01,1.680777,4.761905e-01
862,60,60,6.250000e-02,1.680777,2.380952e-01
863,60,60,5.000000e-01,1.404093,1.619048e+00
864,60,60,2.500000e-01,1.680777,9.523810e-01
865,60,60,5.000000e-01,1.680777,1.904762e+00
866,60,60,2.500000e-01,1.404093,8.095238e-01
867,60,60,1.250000e-01,1.680777,4.761905e-01
868,60,60,6.250000e-02,1.680777,2.380952e-01
869,60,60,5.000000e-01,1.404093,1.619048e+00
870,60,60,2.500000e-01,1.680777,9.523810e-01
871,60,60,5.000000e-01,1.680777,1.904762e+00
872,60,60,2.500000e-01,1.404093,8.095238e-01
873,60,60,1.250000e-01,1.680777,4.761905e-01
874,60,60,6.250000e-02,1.680777,2.380952e-01
875,60,60,5.000000e-01,1.404093,1.619048e+00
876,60,60,2.500000e-01,1.680777,9.523810e-01
877,60,60,5.000000e-01,1.680777,1.904762e+00
878,60,60,2.500000e-01,1.404093,8.095238e-01
879,60,60,1.250000e-01,1.680777,4.761905e-01
880,60,60,6.250000e-02,1.680777,2.380952e-01
881,60,60,5.000000e-01,1.404093,1.619048e+00
882,60,60,2.500000e-01,1.680777,9.523810e-01
883,60,60,5.000000e-01,1.680777,1.904762e+00
884,60,60,2.500000e-01,1.404093,8.095238e-01
885,60,60,1.250000e-01,1.680777,4.761905e-01
886,60,60,6.250000e-02,1.680777,2.380952e-01
887,60,60,5.000000e-01,1.404093,1.619048e+00
888,60,60,2.500000e-01,1.680777,9.523810e-01
889,60,60,5.000000e-01,1.680777,1.904762e+00
890,60,60,2.500000e-01,1.404093,8.095238e-01
891,60,60,1.250000e-01,1.680777,4.761905e-01
892,60,60,6.250000e-02,1.680777,2.380952e-01
893,60,60,5.000000e-01,1.404093,1.619048e+00
894,60,60,2.500000e-01,1.680777,9.523810e-01
895,60,60,5.000000e-01,1.680777,1.904762e+00
896,60,60,2.500000e-01,1.404093,8.095238e-01
897,60,60,1.250000e-01,1.680777,4.761905e-01
898,60,60,6.250000e-02,1.680777,2.380952e-01
899,60,60,5.000000e-01,1.404093,1.619048e+00
900,60,60,2.500000e-01,1.680777,9.523810e-01
901,60,60,5.000000e-01,1.680777,1.904762e+00
902,60,60,2.500000e-01,1.404093,8.095238e-01
903,60,60,1.250000e-01,1.680777,4.761905e-01
904,60,60,6.250000e-02,1.680777,2.380952e-01
905,60,60,5.000000e-01,1.404093,1.619048e+00
906,60,60,2.500000e-01,1.680777,9.523810e-01
907,60,60,5.000000e-01,1.680777,1.904762e+00
908,60,60,2.500000e-01,1.404093,8.095238e-01
909,60,60,1.250000e-01,1.680777,4.761905e-01
910,60,60,6.250000e-02,1.680777,2.380952e-01
911,60,60,5.000000e-01,1.404093,1.619048e+00
912,60,60,2.500000e-01,1.680777,9.523810e-01
913,60,60,5.000000e-01,1.680777,1.904762e+00
914,60,60,2.500000e-01,1.404093,8.095238e-01
915,60,60,1.250000e-01,1.680777,4.761905e-01
916,60,60,6.250000e-02,1.680777,2.380952e-01
917,60,60,5.000000e-01,1.404093,1.619048e+00
918,60,60,2.500000e-01,1.680777,9.523810e-01
919,60,60,5.000000e-01,1.680777,1.904762e+00
920,60,60,2.500000e-01,1.404093,8.095238e-01
921,60,60,1.250000e-01,1.680777,4.761905e-01
922,60,60,6.250000e-02,1.680777,2.380952e-01
923,60,60,5.000000e-01,1.404093,1.619048e+00
924,60,60,2.500000e-01,1.680777,9.523810e-01
925,60,60,5.000000e-01,1.680777,1.904762e+00
926,60,60,2.500000e-01,1.404093,8.095238e-01
927,60,60,1.250000e-01,1.680777,4.761905e-01
928,60,60,6.250000e-02,1.680777,2.380952e-01
929,60,60,5.000000e-01,1.404093,1.619048e+00
930,60,60,2.500000e-01,1.680777,9.523810e-01
931,60,60,5.000000e-01,1.680777,1.904762e+00
932,60,60,2.500000e-01,1.404093,8.095238e-01
933,60,60,1.250000e-01,1.680777,4.761905e-01
934,60,60,6.250000e-02,1.680777,2.380952e-01
935,60,60,5.000000e-01,1.404093,1.619048e+00
936,60,60,2.500000e-01,1.680777,9.523810e-01
937,60,60,5.000000e-01,1.680777,1.904762e+00
938,60,60,2.500000e-01,1.404093,8.095238e-01
939,60,60,1.250000e-01,1.680777,4.761905e-01
940,60,60,6.250000e-02,1.680777,2.380952e-01
941,60,60,5.000000e-01,1.404093,1.619048e+00
942,60,60,2.500000e-01,1.680777,9.523810e-01
943,60,60,5.000000e-01,1.680777,1.904762e+00
944,60,60,2.500000e-01,1.404093,8.095238e-01
945,60,60,1.250000e-01,1.680777,4.761905e-01
946,60,60,6.250000e-02,1.680777,2.380952e-01
947,60,60,5.000000e-01,1.404093,1.619048e+00
948,60,60,2.500000e-01,1.680777,9.523810e-01
949,60,60,5.000000e-01,1.680777,1.904762e+00
950,60,60,2.500000e-01,1.404093,8.095238e-01
951,60,60,1.250000e-01,1.680777,4.761905e-01
952,60,60,6.250000e-02,1.680777,2.380952e-01
953,60,60,5.000000e-01,1.404093,1.619048e+00
954,60,60,2.500000e-01,1.680777,9.523810e-01
955,60,60,5.000000e-01,1.680777,1.904762e+00
956,60,60,2.500000e-01,1.404093,8.095238e-01
957,60,60,1.250000e-01,1.680777,4.761905e-01
958,60,60,6.250000e-02,1.680777,2.380952e-01
959,60,60,5.000000e-01,1.404093,1.619048e+00
960,60,60,2.500000e-01,1.680777,9.523810e-01
961,60,60,5.000000e-01,1.680777,1.904762e+00
962,60,60,2.500000e-01,1.404093,8.095238e-01
963,60,60,1.250000e-01,1.680777,4.761905e-01
964,60,60,6.250000e-02,1.680777,2.380952e-01
965,60,60,5.000000e-01,1.404093,1.619048e+00
966,60,60,2.500000e-01,1.680777,9.523810e-01
967,60,60,5.000000e-01,1.680777,1.904762e+00
968,60,60,2.500000e-01,1.404093,8.095238e-01
969,60,60,1.250000e-01,1.680777,4.761905e-01
970,60,60,6.250000e-02,1.680777,2.380952e-01
971,60,60,5.000000e-01,1.404093,1.619048e+00
972,60,60,2.500000e-01,1.680777,9.523810e-01
973,60,60,5.000000e-01,1.680777,1.904762e+00
974,60,60,2.500000e-01,1.404093,8.095238e-01
975,60,60,1.250000e-01,1.680777,4.761905e-01
976,60,60,6.250000e-02,1.680777,2.380952e-01
977,60,60,5.000000e-01,1.404093,1.619048e+00
978,60,60,2.500000e-01,1.680777,9.523810e-01
979,60,60,5.000000e-01,1.680777,1.904762e+00
980,60,60,2.500000e-01,1.404093,8.095238e-01
981,60,60,1.250000e-01,1.680777,4.761905e-01
982,60,60,6.250000e-02,1.680777,2.380952e-01
983,60,60,5.000000e-01,1.404093,1.619048e+00
984,60,60,2.500000e-01,1.680777,9.523810e-01
985,60,60,5.000000e-01,1.680777,1.904762e+00
986,60,60,2.500000e-01,1.404093,8.095238e-01
987,60,60,1.250000e-01,1.680777,4.761905e-01
988,60,60,6.250000e-02,1.680777,2.380952e-01
989,60,60,5.000000e-01,1.404093,1.619048e+00
990,60,60,2.500000e-01,1.680777,9.523810e-01
991,60,60,5.000000e-01,1.680777,1.904762e+00
992,60,60,2.500000e-01,1.404093,8.095238e-01
993,60,60,1.250000e-01,1.680777,4.761905e-01
994,60,60,6.250000e-02,1.680777,2.380952e-01
995,60,60,5.000000e-01,1.404093,1.619048e+00
996,60,60,2.500000e-01,1.680777,9.523810e-01
997,60,60,5.000000e-01,1.680777,1.904762e+00
998,60,60,2.500000e-01,1.404093,8.095238e-01
999,60,60,1.250000e-01,1.680777,4.761905e-01
1000,60,60,6.250000e-02,1.680777,2.380952e-01
1001,60,60,5.000000e-01,1.404093,1.619048e+00
1002,60,60,2.500000e-01,1.680777,9.523810e-01
1003,60,60,5.000000e-01,1.680777,1.904762e+00
1004,60,60,2.500000e-01,1.404093,8.095238e-01
1005,60,60,1.250000e-01,1.680777,4.761905e-01
1006,60,60,6.250000e-02,1.680777,2.380952e-01
1007,60,60,5.000000e-01,1.404093,1.619048e+00
1008,60,60,2.500000e-01,1.680777,9.523810e-01
1009,60,60,5.000000e-01,1.680777,1.904762e+00
1010,60,60,2.500000e-01,1.404093,8.095238e-01
1011,60,60,1.250000e-01,1.680777,4.761905e-01
1012,60,60,6.250000e-02,1.680777,2.380952e-01
1013,60,60,5.000000e-01,1.404093,1.619048e+00
1014,60,60,2.500000e-01,1.680777,9.523810e-01
1015,60,60,5.000000e-01,1.680777,1.904762e+00
1016,60,60,2.500000e-01,1.404093,8.095238e-01
1017,60,60,1.250000e-01,1.680777,4.761905e-01
1018,60,60,6.250000e-02,1.680777,2.380952e-01
1019,60,60,5.000000e-01,1.404093,1.619048e+00
1020,60,60,2.500000e-01,1.680777,9.523810e-01
1021,60,60,5.000000e-01,1.680777,1.904762e+00
1022,60,60,2.500000e-01,1.404093,8.095238e-01
1023,60,60,1.250000e-01,1.680777,4.761905e-01
1024,60,60,6.250000e-02,1.680777,2.380952e-01
1025,60,60,5.000000e-01,1.404093,1.619048e+00
1026,60,60,2.500000e-01,1.680777,9.523810e-01
1027,60,60,5.000000e-01,1.680777,1.904762e+00
1028,60,60,2.500000e-01,1.404093,8.095238e-01
1029,60,60,1.250000e-01,1.680777,4.761905e-01
1030,60,60,6.250000e-02,1.680777,2.380952e-01
1031,60,60,5.000000e-01,1.404093,1.619048e+00
1032,60,60,2.500000e-01,1.680777,9.523810e-01
1033,60,60,5.000000e-01,1.680777,1.904762e+00
1034,60,60,2.500000e-01,1.404093,8.095238e-01
1035,60,60,1.250000e-01,1.680777,4.761905e-01
1036,60,60,6.250000e-02,1.680777,2.380952e-01
1037,60,60,5.000000e-01,1.404093,1.619048e+00
1038,60,60,2.500000e-01,1.680777,9.523810e-01
1039,60,60,5.000000e-01,1.680777,1.904762e+00
1040,60,60,2.500000e-01,1.404093,8.095238e-01
1041,60,60,1.250000e-01,1.680777,4.761905e-01
1042,60,60,6.250000e-02,1.680777,2.380952e-01
1043,60,60,5.000000e-01,1.404093,1.619048e+00
1044,60,60,2.500000e-01,1.680777,9.523810e-01
1045,60,60,5.000000e-01,1.680777,1.904762e+00
1046,60,60,2.500000e-01,1.404093,8.095238e-01
1047,60,60,1.250000e-01,1.680777,4.761905e-01
1048,60,60,6.250000e-02,1.680777,2.380952e-01
1049,60,60,5.000000e-01,1.404093,1.619048e+00
1050,60,60,2.500000e-01,1.680777,9.523810e-01
1051,60,60,5.000000e-01,1.680777,1.904762e+00
1052,60,60,2.500000e-01,1.404093,8.095238e-01
1053,60,60,1.250000e-01,1.680777,4.761905e-01
1054,60,60,6.250000e-02,1.680777,2.380952e-01
1055,60,60,5.000000e-01,1.404093,1.619048e+00
1056,60,60,2.500000e-01,1.680777,9.523810e-01
1057,60,60,5.000000e-01,1.680777,1.904762e+00
1058,60,60,2.500000e-01,1.404093,8.095238e-01
1059,60,60,1.250000e-01,1.680777,4.761905e-01
1060,60,60,6.250000e-02,1.680777,2.380952e-01
1061,60,60,5.000000e-01,1.404093,1.619048e+00
1062,60,60,2.500000e-01,1.680777,9.523810e-01
1063,60,60,5.000000e-01,1.680777,1.904762e+00
1064,60,60,2.500000e-01,1.404093,8.095238e-01
1065,60,60,1.250000e-01,1.680777,4.761905e-01
1066,60,60,6.250000e-02,1.680777,2.380952e-01
1067,60,60,5.000000e-01,1.404093,1.619048e+00
1068,60,60,2.500000e-01,1.680777,9.523810e-01
1069,60,60,5.000000e-01,1.680777,1.904762e+00
1070,60,60,2.500000e-01,1.404093,8.095238e-01
1071,60,60,1.250000e-01,1.680777,4.761905e-01
1072,60,60,6.250000e-02,1.680777,2.380952e-01
1073,60,60,5.000000e-01,1.404093,1.619048e+00
1074,60,60,2.500000e-01,1.680777,9.523810e-01
1075,60,60,5.000000e-01,1.680777,1.904762e+00
1076,60,60,2.500000e-01,1.404093,8.095238e-01
1077,60,60,1.250000e-01,1.680777,4.761905e-01
1078,60,60,6.250000e-02,1.680777,2.380952e-01
1079,60,60,5.000000e-01,1.404093,1.619048e+00
1080,60,60,2.500000e-01,1.680777,9.523810e-01
1081,60,60,5.000000e-01,1.680777,1.904762e+00
1082,60,60,2.500000e-01,1.404093,8.095238e-01
1083,60,60,1.250000e-01,1.680777,4.761905e-01
1084,60,60,6.250000e-02,1.680777,2.380952e-01
1085,60,60,5.000000e-01,1.404093,1.619048e+00
1086,60,60,2.500000e-01,1.680777,9.523810e-01
1087,60,60,5.000000e-01,1.680777,1.904762e+00
1088,60,60,2.500000e-01,1.404093,8.095238e-01
1089,60,60,1.250000e-01,1.680777,4.761905e-01
1090,60,60,6.250000e-02,1.680777,2.380952e-01
1091,60,60,5.000000e-01,1.404093,1.619048e+00
1092,60,60,2.500000e-01,1.680777,9.523810e-01
1093,60,60,5.000000e-01,1.680777,1.904762e+00
1094,60,60,2.500000e-01,1.404093,8.095238e-01
1095,60,60,1.250000e-01,1.680777,4.761905e-01
1096,60,60,6.250000e-02,1.680777,2.380952e-01
1097,60,60,5.000000e-01,1.404093,1.619048e+00
1098,60,60,2.500000e-01,1.680777,9.523810e-01
1099,60,60,5.000000e-01,1.680777,1.904762e+00
1100,60,60,2.500000e-01,1.404093,8.095238e-01
1101,60,60,1.250000e-01,1.680777,4.761905e-01
1102,60,60,6.250000e-02,1.680777,2.380952e-01
1103,60,60,5.000000e-01,1.404093,1.619048e+00
1104,60,60,2.500000e-01,1.680777,9.523810e-01
1105,60,60,5.000000e-01,1.680777,1.904762e+00
1106,60,60,2.500000e-01,1.404093,8.095238e-01
1107,60,60,1.250000e-01,1.680777,4.761905e-01
1108,60,60,6.250000e-02,1.680777,2.380952e-01
1109,60,60,5.000000e-01,1.404093,1.619048e+00
1110,60,60,2.500000e-01,1.680777,9.523810e-01
1111,60,60,5.000000e-01,1.680777,1.904762e+00
1112,60,60,2.500000e-01,1.404093,8.095238e-01
1113,60,60,1.250000e-01,1.680777,4.761905e-01
1114,60,60,6.250000e-02,1.680777,2.380952e-01
1115,60,60,5.000000e-01,1.404093,1.619048e+00
1116,60,60,2.500000e-01,1.680777,9.523810e-01
1117,60,60,5.000000e-01,1.680777,1.904762e+00
1118,60,60,2.500000e-01,1.404093,8.095238e-01
1119,60,60,1.250000e-01,1.680777,4.761905e-01
1120,60,60,6.250000e-02,1.680777,2.380952e-01
1121,60,60,5.000000e-01,1.404093,1.619048e+00
1122,60,60,2.500000e-01,1.680777,9.523810e-01
1123,60,60,5.000000e-01,1.680777,1.904762e+00
1124,60,60,2.500000e-01,1.404093,8.095238e-01
1125,60,60,1.250000e-01,1.680777,4.761905e-01
1126,60,60,6.250000e-02,1.680777,2.380952e-01
1127,60,60,5.000000e-01,1.404093,1.619048e+00
1128,60,60,2.500000e-01,1.680777,9.523810e-01
1129,60,60,5.000000e-01,1.680777,1.904762e+00
1130,60,60,2.500000e-01,1.404093,8.095238e-01
1131,60,60,1.250000e-01,1.680777,4.761905e-01
1132,60,60,6.250000e-02,1.680777,2.380952e-01
1133,60,60,5.000000e-01,1.404093,1.619048e+00
1134,60,60,2.500000e-01,1.680777,9.523810e-01
1135,60,60,5.000000e-01,1.680777,1.904762e+00
1136,60,60,2.500000e-01,1.404093,8.095238e-01
1137,60,60,1.250000e-01,1.680777,4.761905e-01
1138,60,60,6.250000e-02,1.680777,2.380952e-01
1139,60,60,5.000000e-01,1.404093,1.619048e+00
1140,60,60,2.500000e-01,1.680777,9.523810e-01
1141,60,60,5.000000e-01,1.680777,1.904762e+00
