# entry decomposition q=3 L=3: for each nonzero Lmat[src,dst], the (da,db) move-pairs and w-products
# src(e_rho,gamma)	dst(e_rho,gamma)	entry	(da,db):wprod ...
(1,17)	(9,14)	9.0422799e-05	(1,11):1.35635e-05 (2,12):3.39087e-06 (3,13):8.47717e-07 (4,14):2.11929e-07 (5,15):5.29823e-08 (6,16):1.32456e-08 (7,17):3.31139e-09 (8,18):8.27849e-10 (9,1):5.42539e-05 (10,2):1.35635e-05 (11,3):3.39087e-06 (12,4):8.47717e-07 (13,5):2.11929e-07 (14,6):5.29823e-08 (15,7):1.32456e-08 (16,8):3.31139e-09 (17,9):8.27849e-10 (18,10):2.06962e-10
(1,17)	(11,6)	9.0422799e-05	(1,9):5.42539e-05 (2,10):1.35635e-05 (3,11):3.39087e-06 (4,12):8.47717e-07 (5,13):2.11929e-07 (6,14):5.29823e-08 (7,15):1.32456e-08 (8,16):3.31139e-09 (9,17):8.27849e-10 (10,18):2.06962e-10 (11,1):1.35635e-05 (12,2):3.39087e-06 (13,3):8.47717e-07 (14,4):2.11929e-07 (15,5):5.29823e-08 (16,6):1.32456e-08 (17,7):3.31139e-09 (18,8):8.27849e-10
(1,17)	(11,7)	9.0422799e-05	(1,9):5.42539e-05 (2,10):1.35635e-05 (3,11):3.39087e-06 (4,12):8.47717e-07 (5,13):2.11929e-07 (6,14):5.29823e-08 (7,15):1.32456e-08 (8,16):3.31139e-09 (9,17):8.27849e-10 (10,18):2.06962e-10 (11,1):1.35635e-05 (12,2):3.39087e-06 (13,3):8.47717e-07 (14,4):2.11929e-07 (15,5):5.29823e-08 (16,6):1.32456e-08 (17,7):3.31139e-09 (18,8):8.27849e-10
(1,17)	(11,8)	9.0422799e-05	(1,9):5.42539e-05 (2,10):1.35635e-05 (3,11):3.39087e-06 (4,12):8.47717e-07 (5,13):2.11929e-07 (6,14):5.29823e-08 (7,15):1.32456e-08 (8,16):3.31139e-09 (9,17):8.27849e-10 (10,18):2.06962e-10 (11,1):1.35635e-05 (12,2):3.39087e-06 (13,3):8.47717e-07 (14,4):2.11929e-07 (15,5):5.29823e-08 (16,6):1.32456e-08 (17,7):3.31139e-09 (18,8):8.27849e-10
(1,17)	(11,9)	9.0422799e-05	(1,9):5.42539e-05 (2,10):1.35635e-05 (3,11):3.39087e-06 (4,12):8.47717e-07 (5,13):2.11929e-07 (6,14):5.29823e-08 (7,15):1.32456e-08 (8,16):3.31139e-09 (9,17):8.27849e-10 (10,18):2.06962e-10 (11,1):1.35635e-05 (12,2):3.39087e-06 (13,3):8.47717e-07 (14,4):2.11929e-07 (15,5):5.29823e-08 (16,6):1.32456e-08 (17,7):3.31139e-09 (18,8):8.27849e-10
(1,17)	(11,10)	9.0422799e-05	(1,9):5.42539e-05 (2,10):1.35635e-05 (3,11):3.39087e-06 (4,12):8.47717e-07 (5,13):2.11929e-07 (6,14):5.29823e-08 (7,15):1.32456e-08 (8,16):3.31139e-09 (9,17):8.27849e-10 (10,18):2.06962e-10 (11,1):1.35635e-05 (12,2):3.39087e-06 (13,3):8.47717e-07 (14,4):2.11929e-07 (15,5):5.29823e-08 (16,6):1.32456e-08 (17,7):3.31139e-09 (18,8):8.27849e-10
(1,17)	(11,11)	9.0422799e-05	(1,9):5.42539e-05 (2,10):1.35635e-05 (3,11):3.39087e-06 (4,12):8.47717e-07 (5,13):2.11929e-07 (6,14):5.29823e-08 (7,15):1.32456e-08 (8,16):3.31139e-09 (9,17):8.27849e-10 (10,18):2.06962e-10 (11,1):1.35635e-05 (12,2):3.39087e-06 (13,3):8.47717e-07 (14,4):2.11929e-07 (15,5):5.29823e-08 (16,6):1.32456e-08 (17,7):3.31139e-09 (18,8):8.27849e-10
(1,17)	(11,12)	9.0422799e-05	(1,9):5.42539e-05 (2,10):1.35635e-05 (3,11):3.39087e-06 (4,12):8.47717e-07 (5,13):2.11929e-07 (6,14):5.29823e-08 (7,15):1.32456e-08 (8,16):3.31139e-09 (9,17):8.27849e-10 (10,18):2.06962e-10 (11,1):1.35635e-05 (12,2):3.39087e-06 (13,3):8.47717e-07 (14,4):2.11929e-07 (15,5):5.29823e-08 (16,6):1.32456e-08 (17,7):3.31139e-09 (18,8):8.27849e-10
(1,17)	(11,13)	9.0422799e-05	(1,9):5.42539e-05 (2,10):1.35635e-05 (3,11):3.39087e-06 (4,12):8.47717e-07 (5,13):2.11929e-07 (6,14):5.29823e-08 (7,15):1.32456e-08 (8,16):3.31139e-09 (9,17):8.27849e-10 (10,18):2.06962e-10 (11,1):1.35635e-05 (12,2):3.39087e-06 (13,3):8.47717e-07 (14,4):2.11929e-07 (15,5):5.29823e-08 (16,6):1.32456e-08 (17,7):3.31139e-09 (18,8):8.27849e-10
(1,17)	(11,14)	9.0422799e-05	(1,9):5.42539e-05 (2,10):1.35635e-05 (3,11):3.39087e-06 (4,12):8.47717e-07 (5,13):2.11929e-07 (6,14):5.29823e-08 (7,15):1.32456e-08 (8,16):3.31139e-09 (9,17):8.27849e-10 (10,18):2.06962e-10 (11,1):1.35635e-05 (12,2):3.39087e-06 (13,3):8.47717e-07 (14,4):2.11929e-07 (15,5):5.29823e-08 (16,6):1.32456e-08 (17,7):3.31139e-09 (18,8):8.27849e-10
(1,17)	(13,6)	0.0002938741	(1,7):0.000217016 (2,8):5.42539e-05 (3,9):1.35635e-05 (4,10):3.39087e-06 (5,11):8.47717e-07 (6,12):2.11929e-07 (7,13):5.29823e-08 (8,14):1.32456e-08 (9,15):3.31139e-09 (10,16):8.27849e-10 (11,17):2.06962e-10 (12,18):5.17405e-11 (13,1):3.39087e-06 (14,2):8.47717e-07 (15,3):2.11929e-07 (16,4):5.29823e-08 (17,5):1.32456e-08 (18,6):3.31139e-09
(1,17)	(13,7)	0.0002938741	(1,7):0.000217016 (2,8):5.42539e-05 (3,9):1.35635e-05 (4,10):3.39087e-06 (5,11):8.47717e-07 (6,12):2.11929e-07 (7,13):5.29823e-08 (8,14):1.32456e-08 (9,15):3.31139e-09 (10,16):8.27849e-10 (11,17):2.06962e-10 (12,18):5.17405e-11 (13,1):3.39087e-06 (14,2):8.47717e-07 (15,3):2.11929e-07 (16,4):5.29823e-08 (17,5):1.32456e-08 (18,6):3.31139e-09
(1,17)	(13,8)	0.0002938741	(1,7):0.000217016 (2,8):5.42539e-05 (3,9):1.35635e-05 (4,10):3.39087e-06 (5,11):8.47717e-07 (6,12):2.11929e-07 (7,13):5.29823e-08 (8,14):1.32456e-08 (9,15):3.31139e-09 (10,16):8.27849e-10 (11,17):2.06962e-10 (12,18):5.17405e-11 (13,1):3.39087e-06 (14,2):8.47717e-07 (15,3):2.11929e-07 (16,4):5.29823e-08 (17,5):1.32456e-08 (18,6):3.31139e-09
(1,17)	(13,9)	0.0002938741	(1,7):0.000217016 (2,8):5.42539e-05 (3,9):1.35635e-05 (4,10):3.39087e-06 (5,11):8.47717e-07 (6,12):2.11929e-07 (7,13):5.29823e-08 (8,14):1.32456e-08 (9,15):3.31139e-09 (10,16):8.27849e-10 (11,17):2.06962e-10 (12,18):5.17405e-11 (13,1):3.39087e-06 (14,2):8.47717e-07 (15,3):2.11929e-07 (16,4):5.29823e-08 (17,5):1.32456e-08 (18,6):3.31139e-09
(1,17)	(13,10)	0.0002938741	(1,7):0.000217016 (2,8):5.42539e-05 (3,9):1.35635e-05 (4,10):3.39087e-06 (5,11):8.47717e-07 (6,12):2.11929e-07 (7,13):5.29823e-08 (8,14):1.32456e-08 (9,15):3.31139e-09 (10,16):8.27849e-10 (11,17):2.06962e-10 (12,18):5.17405e-11 (13,1):3.39087e-06 (14,2):8.47717e-07 (15,3):2.11929e-07 (16,4):5.29823e-08 (17,5):1.32456e-08 (18,6):3.31139e-09
(1,17)	(13,11)	0.0002938741	(1,7):0.000217016 (2,8):5.42539e-05 (3,9):1.35635e-05 (4,10):3.39087e-06 (5,11):8.47717e-07 (6,12):2.11929e-07 (7,13):5.29823e-08 (8,14):1.32456e-08 (9,15):3.31139e-09 (10,16):8.27849e-10 (11,17):2.06962e-10 (12,18):5.17405e-11 (13,1):3.39087e-06 (14,2):8.47717e-07 (15,3):2.11929e-07 (16,4):5.29823e-08 (17,5):1.32456e-08 (18,6):3.31139e-09
(1,17)	(13,12)	0.0002938741	(1,7):0.000217016 (2,8):5.42539e-05 (3,9):1.35635e-05 (4,10):3.39087e-06 (5,11):8.47717e-07 (6,12):2.11929e-07 (7,13):5.29823e-08 (8,14):1.32456e-08 (9,15):3.31139e-09 (10,16):8.27849e-10 (11,17):2.06962e-10 (12,18):5.17405e-11 (13,1):3.39087e-06 (14,2):8.47717e-07 (15,3):2.11929e-07 (16,4):5.29823e-08 (17,5):1.32456e-08 (18,6):3.31139e-09
(1,17)	(13,13)	0.0002938741	(1,7):0.000217016 (2,8):5.42539e-05 (3,9):1.35635e-05 (4,10):3.39087e-06 (5,11):8.47717e-07 (6,12):2.11929e-07 (7,13):5.29823e-08 (8,14):1.32456e-08 (9,15):3.31139e-09 (10,16):8.27849e-10 (11,17):2.06962e-10 (12,18):5.17405e-11 (13,1):3.39087e-06 (14,2):8.47717e-07 (15,3):2.11929e-07 (16,4):5.29823e-08 (17,5):1.32456e-08 (18,6):3.31139e-09
(1,17)	(13,14)	0.0002938741	(1,7):0.000217016 (2,8):5.42539e-05 (3,9):1.35635e-05 (4,10):3.39087e-06 (5,11):8.47717e-07 (6,12):2.11929e-07 (7,13):5.29823e-08 (8,14):1.32456e-08 (9,15):3.31139e-09 (10,16):8.27849e-10 (11,17):2.06962e-10 (12,18):5.17405e-11 (13,1):3.39087e-06 (14,2):8.47717e-07 (15,3):2.11929e-07 (16,4):5.29823e-08 (17,5):1.32456e-08 (18,6):3.31139e-09
(1,17)	(15,6)	0.0011585421	(1,5):0.000868062 (2,6):0.000217016 (3,7):5.42539e-05 (4,8):1.35635e-05 (5,9):3.39087e-06 (6,10):8.47717e-07 (7,11):2.11929e-07 (8,12):5.29823e-08 (9,13):1.32456e-08 (10,14):3.31139e-09 (11,15):8.27849e-10 (12,16):2.06962e-10 (13,17):5.17405e-11 (14,18):1.29351e-11 (15,1):8.47717e-07 (16,2):2.11929e-07 (17,3):5.29823e-08 (18,4):1.32456e-08
(1,17)	(15,7)	0.0011585421	(1,5):0.000868062 (2,6):0.000217016 (3,7):5.42539e-05 (4,8):1.35635e-05 (5,9):3.39087e-06 (6,10):8.47717e-07 (7,11):2.11929e-07 (8,12):5.29823e-08 (9,13):1.32456e-08 (10,14):3.31139e-09 (11,15):8.27849e-10 (12,16):2.06962e-10 (13,17):5.17405e-11 (14,18):1.29351e-11 (15,1):8.47717e-07 (16,2):2.11929e-07 (17,3):5.29823e-08 (18,4):1.32456e-08
(1,17)	(15,8)	0.0011585421	(1,5):0.000868062 (2,6):0.000217016 (3,7):5.42539e-05 (4,8):1.35635e-05 (5,9):3.39087e-06 (6,10):8.47717e-07 (7,11):2.11929e-07 (8,12):5.29823e-08 (9,13):1.32456e-08 (10,14):3.31139e-09 (11,15):8.27849e-10 (12,16):2.06962e-10 (13,17):5.17405e-11 (14,18):1.29351e-11 (15,1):8.47717e-07 (16,2):2.11929e-07 (17,3):5.29823e-08 (18,4):1.32456e-08
(1,17)	(15,9)	0.0011585421	(1,5):0.000868062 (2,6):0.000217016 (3,7):5.42539e-05 (4,8):1.35635e-05 (5,9):3.39087e-06 (6,10):8.47717e-07 (7,11):2.11929e-07 (8,12):5.29823e-08 (9,13):1.32456e-08 (10,14):3.31139e-09 (11,15):8.27849e-10 (12,16):2.06962e-10 (13,17):5.17405e-11 (14,18):1.29351e-11 (15,1):8.47717e-07 (16,2):2.11929e-07 (17,3):5.29823e-08 (18,4):1.32456e-08
(1,17)	(15,10)	0.0011585421	(1,5):0.000868062 (2,6):0.000217016 (3,7):5.42539e-05 (4,8):1.35635e-05 (5,9):3.39087e-06 (6,10):8.47717e-07 (7,11):2.11929e-07 (8,12):5.29823e-08 (9,13):1.32456e-08 (10,14):3.31139e-09 (11,15):8.27849e-10 (12,16):2.06962e-10 (13,17):5.17405e-11 (14,18):1.29351e-11 (15,1):8.47717e-07 (16,2):2.11929e-07 (17,3):5.29823e-08 (18,4):1.32456e-08
(1,17)	(15,11)	0.0011585421	(1,5):0.000868062 (2,6):0.000217016 (3,7):5.42539e-05 (4,8):1.35635e-05 (5,9):3.39087e-06 (6,10):8.47717e-07 (7,11):2.11929e-07 (8,12):5.29823e-08 (9,13):1.32456e-08 (10,14):3.31139e-09 (11,15):8.27849e-10 (12,16):2.06962e-10 (13,17):5.17405e-11 (14,18):1.29351e-11 (15,1):8.47717e-07 (16,2):2.11929e-07 (17,3):5.29823e-08 (18,4):1.32456e-08
(1,17)	(15,12)	0.0011585421	(1,5):0.000868062 (2,6):0.000217016 (3,7):5.42539e-05 (4,8):1.35635e-05 (5,9):3.39087e-06 (6,10):8.47717e-07 (7,11):2.11929e-07 (8,12):5.29823e-08 (9,13):1.32456e-08 (10,14):3.31139e-09 (11,15):8.27849e-10 (12,16):2.06962e-10 (13,17):5.17405e-11 (14,18):1.29351e-11 (15,1):8.47717e-07 (16,2):2.11929e-07 (17,3):5.29823e-08 (18,4):1.32456e-08
(1,17)	(15,13)	0.0011585421	(1,5):0.000868062 (2,6):0.000217016 (3,7):5.42539e-05 (4,8):1.35635e-05 (5,9):3.39087e-06 (6,10):8.47717e-07 (7,11):2.11929e-07 (8,12):5.29823e-08 (9,13):1.32456e-08 (10,14):3.31139e-09 (11,15):8.27849e-10 (12,16):2.06962e-10 (13,17):5.17405e-11 (14,18):1.29351e-11 (15,1):8.47717e-07 (16,2):2.11929e-07 (17,3):5.29823e-08 (18,4):1.32456e-08
(1,17)	(15,14)	0.0011585421	(1,5):0.000868062 (2,6):0.000217016 (3,7):5.42539e-05 (4,8):1.35635e-05 (5,9):3.39087e-06 (6,10):8.47717e-07 (7,11):2.11929e-07 (8,12):5.29823e-08 (9,13):1.32456e-08 (10,14):3.31139e-09 (11,15):8.27849e-10 (12,16):2.06962e-10 (13,17):5.17405e-11 (14,18):1.29351e-11 (15,1):8.47717e-07 (16,2):2.11929e-07 (17,3):5.29823e-08 (18,4):1.32456e-08
(1,17)	(17,6)	0.0046299299	(1,3):0.00347225 (2,4):0.000868062 (3,5):0.000217016 (4,6):5.42539e-05 (5,7):1.35635e-05 (6,8):3.39087e-06 (7,9):8.47717e-07 (8,10):2.11929e-07 (9,11):5.29823e-08 (10,12):1.32456e-08 (11,13):3.31139e-09 (12,14):8.27849e-10 (13,15):2.06962e-10 (14,16):5.17405e-11 (15,17):1.29351e-11 (16,18):3.23378e-12 (17,1):2.11929e-07 (18,2):5.29823e-08
(1,17)	(17,7)	0.0046299299	(1,3):0.00347225 (2,4):0.000868062 (3,5):0.000217016 (4,6):5.42539e-05 (5,7):1.35635e-05 (6,8):3.39087e-06 (7,9):8.47717e-07 (8,10):2.11929e-07 (9,11):5.29823e-08 (10,12):1.32456e-08 (11,13):3.31139e-09 (12,14):8.27849e-10 (13,15):2.06962e-10 (14,16):5.17405e-11 (15,17):1.29351e-11 (16,18):3.23378e-12 (17,1):2.11929e-07 (18,2):5.29823e-08
(1,17)	(17,8)	0.0046299299	(1,3):0.00347225 (2,4):0.000868062 (3,5):0.000217016 (4,6):5.42539e-05 (5,7):1.35635e-05 (6,8):3.39087e-06 (7,9):8.47717e-07 (8,10):2.11929e-07 (9,11):5.29823e-08 (10,12):1.32456e-08 (11,13):3.31139e-09 (12,14):8.27849e-10 (13,15):2.06962e-10 (14,16):5.17405e-11 (15,17):1.29351e-11 (16,18):3.23378e-12 (17,1):2.11929e-07 (18,2):5.29823e-08
(1,17)	(17,9)	0.0046299299	(1,3):0.00347225 (2,4):0.000868062 (3,5):0.000217016 (4,6):5.42539e-05 (5,7):1.35635e-05 (6,8):3.39087e-06 (7,9):8.47717e-07 (8,10):2.11929e-07 (9,11):5.29823e-08 (10,12):1.32456e-08 (11,13):3.31139e-09 (12,14):8.27849e-10 (13,15):2.06962e-10 (14,16):5.17405e-11 (15,17):1.29351e-11 (16,18):3.23378e-12 (17,1):2.11929e-07 (18,2):5.29823e-08
(1,17)	(17,10)	0.0046299299	(1,3):0.00347225 (2,4):0.000868062 (3,5):0.000217016 (4,6):5.42539e-05 (5,7):1.35635e-05 (6,8):3.39087e-06 (7,9):8.47717e-07 (8,10):2.11929e-07 (9,11):5.29823e-08 (10,12):1.32456e-08 (11,13):3.31139e-09 (12,14):8.27849e-10 (13,15):2.06962e-10 (14,16):5.17405e-11 (15,17):1.29351e-11 (16,18):3.23378e-12 (17,1):2.11929e-07 (18,2):5.29823e-08
(1,17)	(17,11)	0.0046299299	(1,3):0.00347225 (2,4):0.000868062 (3,5):0.000217016 (4,6):5.42539e-05 (5,7):1.35635e-05 (6,8):3.39087e-06 (7,9):8.47717e-07 (8,10):2.11929e-07 (9,11):5.29823e-08 (10,12):1.32456e-08 (11,13):3.31139e-09 (12,14):8.27849e-10 (13,15):2.06962e-10 (14,16):5.17405e-11 (15,17):1.29351e-11 (16,18):3.23378e-12 (17,1):2.11929e-07 (18,2):5.29823e-08
(1,17)	(17,12)	0.0046299299	(1,3):0.00347225 (2,4):0.000868062 (3,5):0.000217016 (4,6):5.42539e-05 (5,7):1.35635e-05 (6,8):3.39087e-06 (7,9):8.47717e-07 (8,10):2.11929e-07 (9,11):5.29823e-08 (10,12):1.32456e-08 (11,13):3.31139e-09 (12,14):8.27849e-10 (13,15):2.06962e-10 (14,16):5.17405e-11 (15,17):1.29351e-11 (16,18):3.23378e-12 (17,1):2.11929e-07 (18,2):5.29823e-08
(1,17)	(17,13)	0.0046299299	(1,3):0.00347225 (2,4):0.000868062 (3,5):0.000217016 (4,6):5.42539e-05 (5,7):1.35635e-05 (6,8):3.39087e-06 (7,9):8.47717e-07 (8,10):2.11929e-07 (9,11):5.29823e-08 (10,12):1.32456e-08 (11,13):3.31139e-09 (12,14):8.27849e-10 (13,15):2.06962e-10 (14,16):5.17405e-11 (15,17):1.29351e-11 (16,18):3.23378e-12 (17,1):2.11929e-07 (18,2):5.29823e-08
(1,17)	(17,14)	0.0046299299	(1,3):0.00347225 (2,4):0.000868062 (3,5):0.000217016 (4,6):5.42539e-05 (5,7):1.35635e-05 (6,8):3.39087e-06 (7,9):8.47717e-07 (8,10):2.11929e-07 (9,11):5.29823e-08 (10,12):1.32456e-08 (11,13):3.31139e-09 (12,14):8.27849e-10 (13,15):2.06962e-10 (14,16):5.17405e-11 (15,17):1.29351e-11 (16,18):3.23378e-12 (17,1):2.11929e-07 (18,2):5.29823e-08
(1,18)	(0,6)	0.16666985	(1,2):0.125001 (2,3):0.0312502 (3,4):0.00781256 (4,5):0.00195314 (5,6):0.000488285 (6,7):0.000122071 (7,8):3.05178e-05 (8,9):7.62945e-06 (9,10):1.90736e-06 (10,11):4.76841e-07 (11,12):1.1921e-07 (12,13):2.98025e-08 (13,14):7.45064e-09 (14,15):1.86266e-09 (15,16):4.65665e-10 (16,17):1.16416e-10 (17,18):2.91041e-11 (18,1):1.90736e-06
(1,18)	(2,7)	0.027778308	(1,18):3.17894e-07 (2,1):0.0208335 (3,2):0.00520837 (4,3):0.00130209 (5,4):0.000325523 (6,5):8.13808e-05 (7,6):2.03452e-05 (8,7):5.0863e-06 (9,8):1.27158e-06 (10,9):3.17894e-07 (11,10):7.94735e-08 (12,11):1.98684e-08 (13,12):4.96709e-09 (14,13):1.24177e-09 (15,14):3.10443e-10 (16,15):7.76108e-11 (17,16):1.94027e-11 (18,17):4.85068e-12
(1,18)	(2,8)	0.027778308	(1,18):3.17894e-07 (2,1):0.0208335 (3,2):0.00520837 (4,3):0.00130209 (5,4):0.000325523 (6,5):8.13808e-05 (7,6):2.03452e-05 (8,7):5.0863e-06 (9,8):1.27158e-06 (10,9):3.17894e-07 (11,10):7.94735e-08 (12,11):1.98684e-08 (13,12):4.96709e-09 (14,13):1.24177e-09 (15,14):3.10443e-10 (16,15):7.76108e-11 (17,16):1.94027e-11 (18,17):4.85068e-12
(1,18)	(2,10)	0.027778308	(1,18):3.17894e-07 (2,1):0.0208335 (3,2):0.00520837 (4,3):0.00130209 (5,4):0.000325523 (6,5):8.13808e-05 (7,6):2.03452e-05 (8,7):5.0863e-06 (9,8):1.27158e-06 (10,9):3.17894e-07 (11,10):7.94735e-08 (12,11):1.98684e-08 (13,12):4.96709e-09 (14,13):1.24177e-09 (15,14):3.10443e-10 (16,15):7.76108e-11 (17,16):1.94027e-11 (18,17):4.85068e-12
(1,18)	(2,11)	0.027778308	(1,18):3.17894e-07 (2,1):0.0208335 (3,2):0.00520837 (4,3):0.00130209 (5,4):0.000325523 (6,5):8.13808e-05 (7,6):2.03452e-05 (8,7):5.0863e-06 (9,8):1.27158e-06 (10,9):3.17894e-07 (11,10):7.94735e-08 (12,11):1.98684e-08 (13,12):4.96709e-09 (14,13):1.24177e-09 (15,14):3.10443e-10 (16,15):7.76108e-11 (17,16):1.94027e-11 (18,17):4.85068e-12
(1,18)	(2,13)	0.027778308	(1,18):3.17894e-07 (2,1):0.0208335 (3,2):0.00520837 (4,3):0.00130209 (5,4):0.000325523 (6,5):8.13808e-05 (7,6):2.03452e-05 (8,7):5.0863e-06 (9,8):1.27158e-06 (10,9):3.17894e-07 (11,10):7.94735e-08 (12,11):1.98684e-08 (13,12):4.96709e-09 (14,13):1.24177e-09 (15,14):3.10443e-10 (16,15):7.76108e-11 (17,16):1.94027e-11 (18,17):4.85068e-12
(1,18)	(2,14)	0.027778308	(1,18):3.17894e-07 (2,1):0.0208335 (3,2):0.00520837 (4,3):0.00130209 (5,4):0.000325523 (6,5):8.13808e-05 (7,6):2.03452e-05 (8,7):5.0863e-06 (9,8):1.27158e-06 (10,9):3.17894e-07 (11,10):7.94735e-08 (12,11):1.98684e-08 (13,12):4.96709e-09 (14,13):1.24177e-09 (15,14):3.10443e-10 (16,15):7.76108e-11 (17,16):1.94027e-11 (18,17):4.85068e-12
(1,18)	(4,7)	0.0069461664	(1,16):1.27158e-06 (2,17):3.17894e-07 (3,18):7.94735e-08 (4,1):0.00520837 (5,2):0.00130209 (6,3):0.000325523 (7,4):8.13808e-05 (8,5):2.03452e-05 (9,6):5.0863e-06 (10,7):1.27158e-06 (11,8):3.17894e-07 (12,9):7.94735e-08 (13,10):1.98684e-08 (14,11):4.96709e-09 (15,12):1.24177e-09 (16,13):3.10443e-10 (17,14):7.76108e-11 (18,15):1.94027e-11
(1,18)	(4,8)	0.0069461664	(1,16):1.27158e-06 (2,17):3.17894e-07 (3,18):7.94735e-08 (4,1):0.00520837 (5,2):0.00130209 (6,3):0.000325523 (7,4):8.13808e-05 (8,5):2.03452e-05 (9,6):5.0863e-06 (10,7):1.27158e-06 (11,8):3.17894e-07 (12,9):7.94735e-08 (13,10):1.98684e-08 (14,11):4.96709e-09 (15,12):1.24177e-09 (16,13):3.10443e-10 (17,14):7.76108e-11 (18,15):1.94027e-11
(1,18)	(4,10)	0.0069461664	(1,16):1.27158e-06 (2,17):3.17894e-07 (3,18):7.94735e-08 (4,1):0.00520837 (5,2):0.00130209 (6,3):0.000325523 (7,4):8.13808e-05 (8,5):2.03452e-05 (9,6):5.0863e-06 (10,7):1.27158e-06 (11,8):3.17894e-07 (12,9):7.94735e-08 (13,10):1.98684e-08 (14,11):4.96709e-09 (15,12):1.24177e-09 (16,13):3.10443e-10 (17,14):7.76108e-11 (18,15):1.94027e-11
(1,18)	(4,11)	0.0069461664	(1,16):1.27158e-06 (2,17):3.17894e-07 (3,18):7.94735e-08 (4,1):0.00520837 (5,2):0.00130209 (6,3):0.000325523 (7,4):8.13808e-05 (8,5):2.03452e-05 (9,6):5.0863e-06 (10,7):1.27158e-06 (11,8):3.17894e-07 (12,9):7.94735e-08 (13,10):1.98684e-08 (14,11):4.96709e-09 (15,12):1.24177e-09 (16,13):3.10443e-10 (17,14):7.76108e-11 (18,15):1.94027e-11
(1,18)	(4,13)	0.0069461664	(1,16):1.27158e-06 (2,17):3.17894e-07 (3,18):7.94735e-08 (4,1):0.00520837 (5,2):0.00130209 (6,3):0.000325523 (7,4):8.13808e-05 (8,5):2.03452e-05 (9,6):5.0863e-06 (10,7):1.27158e-06 (11,8):3.17894e-07 (12,9):7.94735e-08 (13,10):1.98684e-08 (14,11):4.96709e-09 (15,12):1.24177e-09 (16,13):3.10443e-10 (17,14):7.76108e-11 (18,15):1.94027e-11
(1,18)	(4,14)	0.0069461664	(1,16):1.27158e-06 (2,17):3.17894e-07 (3,18):7.94735e-08 (4,1):0.00520837 (5,2):0.00130209 (6,3):0.000325523 (7,4):8.13808e-05 (8,5):2.03452e-05 (9,6):5.0863e-06 (10,7):1.27158e-06 (11,8):3.17894e-07 (12,9):7.94735e-08 (13,10):1.98684e-08 (14,11):4.96709e-09 (15,12):1.24177e-09 (16,13):3.10443e-10 (17,14):7.76108e-11 (18,15):1.94027e-11
(1,18)	(6,9)	0.0052286983	(1,14):1.52589e-05 (2,15):3.81473e-06 (3,16):9.53682e-07 (4,17):2.3842e-07 (5,18):5.96051e-08 (6,1):0.00390628 (7,2):0.00097657 (8,3):0.000244142 (9,4):6.10356e-05 (10,5):1.52589e-05 (11,6):3.81473e-06 (12,7):9.53682e-07 (13,8):2.3842e-07 (14,9):5.96051e-08 (15,10):1.49013e-08 (16,11):3.72532e-09 (17,12):9.3133e-10 (18,13):2.32832e-10
(1,18)	(6,12)	0.0052286983	(1,14):1.52589e-05 (2,15):3.81473e-06 (3,16):9.53682e-07 (4,17):2.3842e-07 (5,18):5.96051e-08 (6,1):0.00390628 (7,2):0.00097657 (8,3):0.000244142 (9,4):6.10356e-05 (10,5):1.52589e-05 (11,6):3.81473e-06 (12,7):9.53682e-07 (13,8):2.3842e-07 (14,9):5.96051e-08 (15,10):1.49013e-08 (16,11):3.72532e-09 (17,12):9.3133e-10 (18,13):2.32832e-10
(1,18)	(8,7)	0.00046115627	(1,12):2.03452e-05 (2,13):5.0863e-06 (3,14):1.27158e-06 (4,15):3.17894e-07 (5,16):7.94735e-08 (6,17):1.98684e-08 (7,18):4.96709e-09 (8,1):0.000325523 (9,2):8.13808e-05 (10,3):2.03452e-05 (11,4):5.0863e-06 (12,5):1.27158e-06 (13,6):3.17894e-07 (14,7):7.94735e-08 (15,8):1.98684e-08 (16,9):4.96709e-09 (17,10):1.24177e-09 (18,11):3.10443e-10
(1,18)	(8,8)	0.00046115627	(1,12):2.03452e-05 (2,13):5.0863e-06 (3,14):1.27158e-06 (4,15):3.17894e-07 (5,16):7.94735e-08 (6,17):1.98684e-08 (7,18):4.96709e-09 (8,1):0.000325523 (9,2):8.13808e-05 (10,3):2.03452e-05 (11,4):5.0863e-06 (12,5):1.27158e-06 (13,6):3.17894e-07 (14,7):7.94735e-08 (15,8):1.98684e-08 (16,9):4.96709e-09 (17,10):1.24177e-09 (18,11):3.10443e-10
(1,18)	(8,10)	0.00046115627	(1,12):2.03452e-05 (2,13):5.0863e-06 (3,14):1.27158e-06 (4,15):3.17894e-07 (5,16):7.94735e-08 (6,17):1.98684e-08 (7,18):4.96709e-09 (8,1):0.000325523 (9,2):8.13808e-05 (10,3):2.03452e-05 (11,4):5.0863e-06 (12,5):1.27158e-06 (13,6):3.17894e-07 (14,7):7.94735e-08 (15,8):1.98684e-08 (16,9):4.96709e-09 (17,10):1.24177e-09 (18,11):3.10443e-10
